146
6/1/2012 16:00:00	Missing_1
6/4/2012 16:00:00	14.97
6/5/2012 16:00:00	14.97
6/6/2012 16:00:00	15.48
6/7/2012 16:00:00	Missing_2
6/8/2012 16:00:00	15.32
6/11/2012 16:00:00	15.33
6/12/2012 16:00:00	15.0791
6/13/2012 16:00:00	14.69
6/14/2012 16:00:00	14.64
6/15/2012 16:00:00	14.77
6/18/2012 16:00:00	14.65
6/19/2012 16:00:00	14.56
6/20/2012 16:00:00	14.3491
6/21/2012 16:00:00	Missing_3
6/22/2012 16:00:00	13.93
6/25/2012 16:00:00	13.85
6/26/2012 16:00:00	13.86
6/27/2012 16:00:00	Missing_4
6/28/2012 16:00:00	13.66
6/29/2012 16:00:00	14.32
7/2/2012 16:00:00	14.51
7/3/2012 13:00:00	14.81
7/5/2012 16:00:00	14.9
7/6/2012 16:00:00	14.85
7/9/2012 16:00:00	14.89
7/10/2012 16:00:00	14.89
7/11/2012 16:00:00	Missing_5
7/12/2012 16:00:00	Missing_6
7/13/2012 16:00:00	15
7/16/2012 16:00:00	15
7/17/2012 16:00:00	Missing_7
7/18/2012 16:00:00	14.95
7/19/2012 16:00:00	14.97
7/20/2012 16:00:00	14.94
7/23/2012 16:00:00	14.66
7/24/2012 16:00:00	Missing_8
7/25/2012 16:00:00	14.17
7/26/2012 16:00:00	14.01
7/27/2012 16:00:00	13.92
7/30/2012 16:00:00	14.05
7/31/2012 16:00:00	14.68
8/1/2012 16:00:00	14.64
8/2/2012 16:00:00	14.03
8/3/2012 16:00:00	13.995
8/6/2012 16:00:00	14.59
8/7/2012 16:00:00	14.6399
8/8/2012 16:00:00	14.45
8/9/2012 16:00:00	Missing_9
8/10/2012 16:00:00	13.99
8/13/2012 16:00:00	Missing_10
8/14/2012 16:00:00	13.67
8/15/2012 16:00:00	13.82
8/16/2012 16:00:00	13.88
8/17/2012 16:00:00	13.86
8/20/2012 16:00:00	Missing_11
8/21/2012 16:00:00	13.72
8/22/2012 16:00:00	13.3695
8/23/2012 16:00:00	13.17
8/24/2012 16:00:00	13.05
8/27/2012 16:00:00	13.11
8/28/2012 16:00:00	13.08
8/29/2012 16:00:00	13.28
8/30/2012 16:00:00	13.16
8/31/2012 16:00:00	13.27
9/4/2012 16:00:00	13.33
9/5/2012 16:00:00	13.26
9/6/2012 16:00:00	13.1
9/7/2012 16:00:00	13.1
9/10/2012 16:00:00	12.96
9/11/2012 16:00:00	12.95
9/12/2012 16:00:00	Missing_12
9/13/2012 16:00:00	Missing_13
9/14/2012 16:00:00	15.0399
9/17/2012 16:00:00	15
9/18/2012 16:00:00	15.1
9/19/2012 16:00:00	15.45
9/20/2012 16:00:00	15.44
9/21/2012 16:00:00	15.68
9/24/2012 16:00:00	15.62
9/25/2012 16:00:00	15.59
9/26/2012 16:00:00	Missing_14
9/27/2012 16:00:00	15.54
9/28/2012 16:00:00	15.6491
10/1/2012 16:00:00	15.64
10/2/2012 16:00:00	15.53
10/3/2012 16:00:00	15.62
10/4/2012 16:00:00	Missing_15
10/5/2012 16:00:00	15.59
10/8/2012 16:00:00	15.53
10/9/2012 16:00:00	15.4
10/10/2012 16:00:00	15.29
10/11/2012 16:00:00	15.12
10/12/2012 16:00:00	14.95
10/15/2012 16:00:00	14.89
10/16/2012 16:00:00	15.47
10/17/2012 16:00:00	16
10/18/2012 16:00:00	Missing_16
10/19/2012 16:00:00	15.27
10/22/2012 16:00:00	Missing_17
10/23/2012 16:00:00	14.59
10/24/2012 16:00:00	14.95
10/25/2012 16:00:00	15.34
10/26/2012 16:00:00	15.25
10/31/2012 16:00:00	Missing_18
11/1/2012 16:00:00	15.92
11/2/2012 16:00:00	15.89
11/5/2012 16:00:00	15.49
11/6/2012 16:00:00	15.46
11/7/2012 16:00:00	15.3
11/8/2012 16:00:00	14.9
11/9/2012 16:00:00	14.82
11/12/2012 16:00:00	15.34
11/13/2012 16:00:00	15.28
11/14/2012 16:00:00	15.14
11/15/2012 16:00:00	15.01
11/16/2012 16:00:00	14.81
11/19/2012 16:00:00	15
11/20/2012 16:00:00	14.979
11/21/2012 16:00:00	Missing_19
11/23/2012 13:00:00	15.18
11/26/2012 16:00:00	15.149
11/27/2012 16:00:00	15.16
11/28/2012 16:00:00	15.04
11/29/2012 16:00:00	15.1
11/30/2012 16:00:00	15.12
12/3/2012 16:00:00	15.016
12/4/2012 16:00:00	15.04
12/5/2012 16:00:00	14.95
12/6/2012 16:00:00	14.94
12/7/2012 16:00:00	Missing_20
12/10/2012 16:00:00	15.03
12/11/2012 16:00:00	15.08
12/12/2012 16:00:00	15.09
12/13/2012 16:00:00	14.82
12/14/2012 16:00:00	14.79
12/17/2012 16:00:00	14.76
12/18/2012 16:00:00	14.818
12/19/2012 16:00:00	14.9285
12/20/2012 16:00:00	14.94
12/21/2012 16:00:00	14.71
12/24/2012 13:00:00	14.45
12/26/2012 16:00:00	14.45
12/27/2012 16:00:00	14.38
12/28/2012 16:00:00	14.36
12/31/2012 16:00:00	14.62
